filename,filepath,subject,session,task,sequence_type,target,clustRegion,clustMask,X,Y,Z
115.02.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/115/115.02.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,115,2,rest,se,network,ldlpfc,erode_1,,,
115.02.rest.me.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/115/115.02.rest.me.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,115,2,rest,me,seed,ldlpfc,orig,,,
115.02.rest.me.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/115/115.02.rest.me.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,115,2,rest,me,network,ldlpfc,dilate_5,,,
115.02.rest.me.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/115/115.02.rest.me.errts.targ.network.fisher.clust.ldlpfc.orig.1d,115,2,rest,me,network,ldlpfc,orig,,,
115.04.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/115/115.04.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,115,4,rest,se,network,ldlpfc,erode_1,,,
115.02.rest.me.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/115/115.02.rest.me.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,115,2,rest,me,seed,ldlpfc,dilate_5,,,
115.01.rest.me.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/115/115.01.rest.me.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,115,1,rest,me,seed,ldlpfc,erode_1,,,
115.02.rest.me.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/115/115.02.rest.me.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,115,2,rest,me,seed,ldlpfc,erode_1,,,
115.01.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/115/115.01.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,115,1,rest,se,seed,ldlpfc,dilate_5,,,
115.03.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/115/115.03.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,115,3,rest,se,network,ldlpfc,erode_1,,,
111.02.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/111/111.02.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,111,2,rest,se,seed,ldlpfc,dilate_5,,,
111.01.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/111/111.01.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,111,1,rest,se,seed,ldlpfc,dilate_5,,,
111.01.rest.me.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/111/111.01.rest.me.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,111,1,rest,me,network,ldlpfc,dilate_5,,,
111.04.rest.me.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/111/111.04.rest.me.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,111,4,rest,me,seed,ldlpfc,erode_1,,,
111.04.rest.me.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/111/111.04.rest.me.errts.targ.network.fisher.clust.ldlpfc.orig.1d,111,4,rest,me,network,ldlpfc,orig,,,
111.01.rest.se.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/111/111.01.rest.se.errts.targ.network.fisher.clust.ldlpfc.orig.1d,111,1,rest,se,network,ldlpfc,orig,,,
111.04.rest.se.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/111/111.04.rest.se.errts.targ.network.fisher.clust.ldlpfc.orig.1d,111,4,rest,se,network,ldlpfc,orig,,,
111.03.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/111/111.03.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,111,3,rest,se,seed,ldlpfc,orig,,,
111.02.rest.me.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/111/111.02.rest.me.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,111,2,rest,me,seed,ldlpfc,erode_1,,,
111.02.rest.me.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/111/111.02.rest.me.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,111,2,rest,me,network,ldlpfc,erode_1,,,
111.04.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/111/111.04.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,111,4,rest,se,network,ldlpfc,erode_1,,,
111.02.rest.me.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/111/111.02.rest.me.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,111,2,rest,me,seed,ldlpfc,orig,,,
111.01.rest.me.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/111/111.01.rest.me.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,111,1,rest,me,seed,ldlpfc,erode_1,,,
111.04.rest.me.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/111/111.04.rest.me.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,111,4,rest,me,network,ldlpfc,dilate_5,,,
111.04.rest.me.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/111/111.04.rest.me.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,111,4,rest,me,seed,ldlpfc,orig,,,
111.01.rest.me.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/111/111.01.rest.me.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,111,1,rest,me,network,ldlpfc,erode_1,,,
111.01.rest.se.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/111/111.01.rest.se.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,111,1,rest,se,seed,ldlpfc,erode_1,,,
111.04.rest.se.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/111/111.04.rest.se.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,111,4,rest,se,network,ldlpfc,dilate_5,,,
111.03.rest.me.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/111/111.03.rest.me.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,111,3,rest,me,network,ldlpfc,dilate_5,,,
111.03.rest.se.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/111/111.03.rest.se.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,111,3,rest,se,network,ldlpfc,dilate_5,,,
111.01.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/111/111.01.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,111,1,rest,se,network,ldlpfc,erode_1,,,
111.04.rest.me.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/111/111.04.rest.me.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,111,4,rest,me,network,ldlpfc,erode_1,,,
111.04.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/111/111.04.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,111,4,rest,se,seed,ldlpfc,orig,,,
111.03.rest.me.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/111/111.03.rest.me.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,111,3,rest,me,seed,ldlpfc,erode_1,,,
111.03.rest.me.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/111/111.03.rest.me.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,111,3,rest,me,seed,ldlpfc,orig,,,
111.02.rest.se.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/111/111.02.rest.se.errts.targ.network.fisher.clust.ldlpfc.orig.1d,111,2,rest,se,network,ldlpfc,orig,,,
111.03.rest.me.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/111/111.03.rest.me.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,111,3,rest,me,network,ldlpfc,erode_1,,,
111.03.rest.se.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/111/111.03.rest.se.errts.targ.network.fisher.clust.ldlpfc.orig.1d,111,3,rest,se,network,ldlpfc,orig,,,
111.02.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/111/111.02.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,111,2,rest,se,network,ldlpfc,erode_1,,,
111.04.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/111/111.04.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,111,4,rest,se,seed,ldlpfc,dilate_5,,,
111.03.rest.me.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/111/111.03.rest.me.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,111,3,rest,me,seed,ldlpfc,dilate_5,,,
111.01.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/111/111.01.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,111,1,rest,se,seed,ldlpfc,orig,,,
111.03.rest.se.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/111/111.03.rest.se.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,111,3,rest,se,seed,ldlpfc,erode_1,,,
111.02.rest.me.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/111/111.02.rest.me.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,111,2,rest,me,seed,ldlpfc,dilate_5,,,
111.02.rest.se.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/111/111.02.rest.se.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,111,2,rest,se,seed,ldlpfc,erode_1,,,
111.01.rest.me.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/111/111.01.rest.me.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,111,1,rest,me,seed,ldlpfc,orig,,,
111.04.rest.se.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/111/111.04.rest.se.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,111,4,rest,se,seed,ldlpfc,erode_1,,,
111.01.rest.me.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/111/111.01.rest.me.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,111,1,rest,me,seed,ldlpfc,dilate_5,,,
111.03.rest.me.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/111/111.03.rest.me.errts.targ.network.fisher.clust.ldlpfc.orig.1d,111,3,rest,me,network,ldlpfc,orig,,,
111.02.rest.me.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/111/111.02.rest.me.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,111,2,rest,me,network,ldlpfc,dilate_5,,,
111.03.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/111/111.03.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,111,3,rest,se,seed,ldlpfc,dilate_5,,,
111.01.rest.se.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/111/111.01.rest.se.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,111,1,rest,se,network,ldlpfc,dilate_5,,,
111.04.rest.me.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/111/111.04.rest.me.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,111,4,rest,me,seed,ldlpfc,dilate_5,,,
111.02.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/111/111.02.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,111,2,rest,se,seed,ldlpfc,orig,,,
111.01.rest.me.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/111/111.01.rest.me.errts.targ.network.fisher.clust.ldlpfc.orig.1d,111,1,rest,me,network,ldlpfc,orig,,,
111.02.rest.me.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/111/111.02.rest.me.errts.targ.network.fisher.clust.ldlpfc.orig.1d,111,2,rest,me,network,ldlpfc,orig,,,
111.02.rest.se.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/111/111.02.rest.se.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,111,2,rest,se,network,ldlpfc,dilate_5,,,
111.03.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/111/111.03.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,111,3,rest,se,network,ldlpfc,erode_1,,,
015.04.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/015/015.04.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,15,4,rest,se,seed,ldlpfc,orig,,,
015.04.rest.se.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/015/015.04.rest.se.errts.targ.network.fisher.clust.ldlpfc.orig.1d,15,4,rest,se,network,ldlpfc,orig,,,
015.04.rest.se.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/015/015.04.rest.se.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,15,4,rest,se,network,ldlpfc,dilate_5,,,
015.04.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/015/015.04.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,15,4,rest,se,network,ldlpfc,erode_1,,,
015.04.rest.se.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/015/015.04.rest.se.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,15,4,rest,se,seed,ldlpfc,erode_1,,,
015.04.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/015/015.04.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,15,4,rest,se,seed,ldlpfc,dilate_5,,,
116.03.rest.me.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/116/116.03.rest.me.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,116,3,rest,me,seed,ldlpfc,orig,,,
116.04.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/116/116.04.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,116,4,rest,se,seed,ldlpfc,dilate_5,,,
116.02.rest.me.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/116/116.02.rest.me.errts.targ.network.fisher.clust.ldlpfc.orig.1d,116,2,rest,me,network,ldlpfc,orig,,,
116.02.rest.se.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/116/116.02.rest.se.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,116,2,rest,se,network,ldlpfc,dilate_5,,,
116.03.rest.me.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/116/116.03.rest.me.errts.targ.network.fisher.clust.ldlpfc.orig.1d,116,3,rest,me,network,ldlpfc,orig,,,
116.01.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/116/116.01.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,116,1,rest,se,seed,ldlpfc,dilate_5,,,
116.03.rest.me.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/116/116.03.rest.me.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,116,3,rest,me,network,ldlpfc,erode_1,,,
116.02.rest.me.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/116/116.02.rest.me.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,116,2,rest,me,seed,ldlpfc,erode_1,,,
116.01.rest.se.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/116/116.01.rest.se.errts.targ.network.fisher.clust.ldlpfc.orig.1d,116,1,rest,se,network,ldlpfc,orig,,,
116.04.rest.me.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/116/116.04.rest.me.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,116,4,rest,me,network,ldlpfc,dilate_5,,,
116.04.rest.me.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/116/116.04.rest.me.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,116,4,rest,me,seed,ldlpfc,dilate_5,,,
116.03.rest.se.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/116/116.03.rest.se.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,116,3,rest,se,seed,ldlpfc,erode_1,,,
116.01.rest.se.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/116/116.01.rest.se.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,116,1,rest,se,seed,ldlpfc,erode_1,,,
116.04.rest.me.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/116/116.04.rest.me.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,116,4,rest,me,seed,ldlpfc,orig,,,
116.01.rest.me.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/116/116.01.rest.me.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,116,1,rest,me,network,ldlpfc,dilate_5,,,
116.01.rest.me.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/116/116.01.rest.me.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,116,1,rest,me,network,ldlpfc,erode_1,,,
116.04.rest.se.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/116/116.04.rest.se.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,116,4,rest,se,seed,ldlpfc,erode_1,,,
116.01.rest.me.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/116/116.01.rest.me.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,116,1,rest,me,seed,ldlpfc,dilate_5,,,
116.02.rest.se.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/116/116.02.rest.se.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,116,2,rest,se,seed,ldlpfc,erode_1,,,
116.02.rest.me.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/116/116.02.rest.me.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,116,2,rest,me,network,ldlpfc,erode_1,,,
116.01.rest.me.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/116/116.01.rest.me.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,116,1,rest,me,seed,ldlpfc,orig,,,
116.03.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/116/116.03.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,116,3,rest,se,seed,ldlpfc,orig,,,
116.04.rest.me.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/116/116.04.rest.me.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,116,4,rest,me,network,ldlpfc,erode_1,,,
116.02.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/116/116.02.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,116,2,rest,se,network,ldlpfc,erode_1,,,
116.03.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/116/116.03.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,116,3,rest,se,network,ldlpfc,erode_1,,,
116.04.rest.me.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/116/116.04.rest.me.errts.targ.network.fisher.clust.ldlpfc.orig.1d,116,4,rest,me,network,ldlpfc,orig,,,
116.04.rest.me.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/116/116.04.rest.me.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,116,4,rest,me,seed,ldlpfc,erode_1,,,
116.03.rest.me.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/116/116.03.rest.me.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,116,3,rest,me,seed,ldlpfc,erode_1,,,
116.01.rest.se.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/116/116.01.rest.se.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,116,1,rest,se,network,ldlpfc,dilate_5,,,
116.03.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/116/116.03.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,116,3,rest,se,seed,ldlpfc,dilate_5,,,
116.03.rest.me.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/116/116.03.rest.me.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,116,3,rest,me,network,ldlpfc,dilate_5,,,
116.04.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/116/116.04.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,116,4,rest,se,network,ldlpfc,erode_1,,,
116.02.rest.me.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/116/116.02.rest.me.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,116,2,rest,me,seed,ldlpfc,orig,,,
116.04.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/116/116.04.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,116,4,rest,se,seed,ldlpfc,orig,,,
116.03.rest.se.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/116/116.03.rest.se.errts.targ.network.fisher.clust.ldlpfc.orig.1d,116,3,rest,se,network,ldlpfc,orig,,,
116.01.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/116/116.01.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,116,1,rest,se,network,ldlpfc,erode_1,,,
116.01.rest.me.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/116/116.01.rest.me.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,116,1,rest,me,seed,ldlpfc,erode_1,,,
116.01.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/116/116.01.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,116,1,rest,se,seed,ldlpfc,orig,,,
116.02.rest.se.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/116/116.02.rest.se.errts.targ.network.fisher.clust.ldlpfc.orig.1d,116,2,rest,se,network,ldlpfc,orig,,,
116.02.rest.me.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/116/116.02.rest.me.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,116,2,rest,me,seed,ldlpfc,dilate_5,,,
116.02.rest.me.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/116/116.02.rest.me.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,116,2,rest,me,network,ldlpfc,dilate_5,,,
116.02.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/116/116.02.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,116,2,rest,se,seed,ldlpfc,orig,,,
116.03.rest.me.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/116/116.03.rest.me.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,116,3,rest,me,seed,ldlpfc,dilate_5,,,
