subject,target,clustMask,sequence_type,session_i,session_j,euclidean_distance
31,network,dilate_5,me,0,3,15.1
31,network,dilate_5,me,1,2,7.21
31,network,dilate_5,me,1,3,2.83
31,network,dilate_5,me,2,3,8.25
31,network,dilate_5,se_e2,0,1,38.68
31,network,dilate_5,se_e2,0,2,28.5
31,network,dilate_5,se_e2,0,3,2.83
31,network,dilate_5,se_e2,1,2,15.62
31,network,dilate_5,se_e2,1,3,39.5
31,network,dilate_5,se_e2,2,3,28.35
32,seed,orig,se,0,1,10.2
32,seed,orig,se,0,2,20.88
32,seed,orig,se,0,3,21.91
32,seed,orig,se,1,2,26.15
32,seed,orig,se,1,3,28.14
32,seed,orig,se,2,3,8.25
32,seed,orig,me,0,1,13.56
32,seed,orig,me,0,2,14.28
32,seed,orig,me,0,3,7.21
32,seed,orig,me,1,2,4.47
32,seed,orig,me,1,3,8.25
32,seed,orig,me,2,3,7.48
32,seed,orig,se_e2,0,1,33.53
32,seed,orig,se_e2,0,2,18.97
32,seed,orig,se_e2,0,3,20.4
32,seed,orig,se_e2,1,2,18.0
32,seed,orig,se_e2,1,3,14.56
32,seed,orig,se_e2,2,3,12.33
32,seed,erode_1,se,0,1,0.0
32,seed,erode_1,se,0,2,17.2
32,seed,erode_1,se,0,3,13.42
32,seed,erode_1,se,1,2,17.2
32,seed,erode_1,se,1,3,13.42
32,seed,erode_1,se,2,3,4.47
32,seed,erode_1,me,0,1,3.46
32,seed,erode_1,me,0,2,16.97
32,seed,erode_1,me,0,3,17.2
32,seed,erode_1,me,1,2,14.28
32,seed,erode_1,me,1,3,14.56
32,seed,erode_1,me,2,3,2.83
32,seed,erode_1,se_e2,0,1,11.66
32,seed,erode_1,se_e2,0,2,3.46
32,seed,erode_1,se_e2,0,3,6.32
32,seed,erode_1,se_e2,1,2,11.49
32,seed,erode_1,se_e2,1,3,8.0
32,seed,erode_1,se_e2,2,3,8.25
32,seed,dilate_5,se,0,1,54.0
32,seed,dilate_5,se,0,2,58.86
32,seed,dilate_5,se,0,3,57.86
32,seed,dilate_5,se,1,2,15.62
32,seed,dilate_5,se,1,3,14.42
32,seed,dilate_5,se,2,3,2.0
32,seed,dilate_5,me,0,1,36.77
32,seed,dilate_5,me,0,2,0.0
32,seed,dilate_5,me,0,3,4.47
32,seed,dilate_5,me,1,2,36.77
32,seed,dilate_5,me,1,3,33.29
32,seed,dilate_5,me,2,3,4.47
32,seed,dilate_5,se_e2,0,1,30.59
32,seed,dilate_5,se_e2,0,2,13.27
32,seed,dilate_5,se_e2,0,3,27.86
32,seed,dilate_5,se_e2,1,2,28.71
32,seed,dilate_5,se_e2,1,3,44.63
32,seed,dilate_5,se_e2,2,3,18.55
32,network,orig,se,0,1,9.17
32,network,orig,se,0,2,25.38
32,network,orig,se,0,3,25.92
32,network,orig,se,1,2,29.12
32,network,orig,se,1,3,30.27
32,network,orig,se,2,3,10.0
32,network,orig,me,0,1,12.81
32,network,orig,me,0,2,29.8
32,network,orig,me,0,3,7.48
32,network,orig,me,1,2,20.88
32,network,orig,me,1,3,6.0
32,network,orig,me,2,3,25.92
32,network,orig,se_e2,0,1,10.95
32,network,orig,se_e2,0,2,17.2
32,network,orig,se_e2,0,3,8.25
32,network,orig,se_e2,1,2,7.48
32,network,orig,se_e2,1,3,7.21
32,network,orig,se_e2,2,3,10.39
32,network,erode_1,se,0,1,2.0
32,network,erode_1,se,0,2,4.47
32,network,erode_1,se,0,3,4.9
32,network,erode_1,se,1,2,4.9
32,network,erode_1,se,1,3,6.63
32,network,erode_1,se,2,3,6.0
32,network,erode_1,me,0,1,13.27
32,network,erode_1,me,0,2,12.81
32,network,erode_1,me,0,3,14.56
32,network,erode_1,me,1,2,2.0
32,network,erode_1,me,1,3,4.47
32,network,erode_1,me,2,3,2.83
32,network,erode_1,se_e2,0,1,10.39
32,network,erode_1,se_e2,0,2,4.9
32,network,erode_1,se_e2,0,3,4.47
32,network,erode_1,se_e2,1,2,10.0
32,network,erode_1,se_e2,1,3,10.95
32,network,erode_1,se_e2,2,3,3.46
32,network,dilate_5,se,0,1,30.13
32,network,dilate_5,se,0,2,29.53
32,network,dilate_5,se,0,3,17.09
32,network,dilate_5,se,1,2,6.0
32,network,dilate_5,se,1,3,20.98
32,network,dilate_5,se,2,3,19.29
32,network,dilate_5,me,0,1,2.83
32,network,dilate_5,me,0,2,2.83
32,network,dilate_5,me,0,3,27.35
32,network,dilate_5,me,1,2,4.9
32,network,dilate_5,me,1,3,27.5
32,network,dilate_5,me,2,3,28.07
32,network,dilate_5,se_e2,0,1,27.35
32,network,dilate_5,se_e2,0,2,18.44
32,network,dilate_5,se_e2,0,3,3.46
32,network,dilate_5,se_e2,1,2,19.39
32,network,dilate_5,se_e2,1,3,29.39
32,network,dilate_5,se_e2,2,3,18.55
33,seed,orig,se,0,1,20.78
33,seed,orig,se,0,2,3.46
33,seed,orig,se,0,3,13.42
33,seed,orig,se,1,2,22.89
33,seed,orig,se,1,3,9.17
33,seed,orig,se,2,3,16.25
33,seed,orig,me,0,1,9.17
33,seed,orig,me,0,2,14.28
33,seed,orig,me,0,3,13.42
33,seed,orig,me,1,2,7.48
33,seed,orig,me,1,3,17.89
33,seed,orig,me,2,3,22.45
33,seed,orig,se_e2,0,1,10.77
33,seed,orig,se_e2,0,2,14.14
33,seed,orig,se_e2,0,3,14.7
33,seed,orig,se_e2,1,2,13.11
33,seed,orig,se_e2,1,3,21.45
33,seed,orig,se_e2,2,3,28.28
33,seed,erode_1,se,0,1,15.23
33,seed,erode_1,se,0,2,2.0
33,seed,erode_1,se,0,3,10.2
33,seed,erode_1,se,1,2,17.09
33,seed,erode_1,se,1,3,8.49
33,seed,erode_1,se,2,3,11.49
33,seed,erode_1,me,0,1,11.49
33,seed,erode_1,me,0,2,7.48
33,seed,erode_1,me,0,3,8.94
33,seed,erode_1,me,1,2,15.36
33,seed,erode_1,me,1,3,18.0
33,seed,erode_1,me,2,3,2.83
33,seed,erode_1,se_e2,0,1,10.95
33,seed,erode_1,se_e2,0,2,15.36
33,seed,erode_1,se_e2,0,3,9.8
33,seed,erode_1,se_e2,1,2,14.56
33,seed,erode_1,se_e2,1,3,2.83
33,seed,erode_1,se_e2,2,3,11.83
33,seed,dilate_5,se,0,1,46.04
33,seed,dilate_5,se,0,2,16.25
33,seed,dilate_5,se,0,3,23.58
33,seed,dilate_5,se,1,2,32.62
33,seed,dilate_5,se,1,3,23.07
33,seed,dilate_5,se,2,3,12.81
33,seed,dilate_5,me,0,1,43.31
33,seed,dilate_5,me,0,2,15.36
33,seed,dilate_5,me,0,3,26.38
33,seed,dilate_5,me,1,2,39.5
33,seed,dilate_5,me,1,3,47.71
33,seed,dilate_5,me,2,3,12.81
33,seed,dilate_5,se_e2,0,1,36.77
33,seed,dilate_5,se_e2,0,2,16.97
33,seed,dilate_5,se_e2,0,3,41.23
33,seed,dilate_5,se_e2,1,2,23.15
33,seed,dilate_5,se_e2,1,3,17.32
33,seed,dilate_5,se_e2,2,3,24.41
33,network,orig,se,0,1,2.83
33,network,orig,se,0,2,2.83
33,network,orig,se,0,3,4.47
33,network,orig,se,1,2,0.0
33,network,orig,se,1,3,3.46
33,network,orig,se,2,3,3.46
33,network,orig,me,0,1,2.83
33,network,orig,me,0,2,0.0
33,network,orig,me,0,3,0.0
33,network,orig,me,1,2,2.83
33,network,orig,me,1,3,2.83
33,network,orig,me,2,3,0.0
33,network,orig,se_e2,0,1,2.83
33,network,orig,se_e2,0,2,3.46
33,network,orig,se_e2,0,3,2.83
33,network,orig,se_e2,1,2,4.47
33,network,orig,se_e2,1,3,0.0
33,network,orig,se_e2,2,3,4.47
33,network,erode_1,se,0,1,3.46
33,network,erode_1,se,0,2,3.46
33,network,erode_1,se,0,3,2.0
33,network,erode_1,se,1,2,0.0
33,network,erode_1,se,1,3,4.9
33,network,erode_1,se,2,3,4.9
33,network,erode_1,me,0,1,2.0
33,network,erode_1,me,0,2,3.46
33,network,erode_1,me,0,3,3.46
33,network,erode_1,me,1,2,4.9
33,network,erode_1,me,1,3,4.9
33,network,erode_1,me,2,3,0.0
33,network,erode_1,se_e2,0,1,4.9
33,network,erode_1,se_e2,0,2,0.0
33,network,erode_1,se_e2,0,3,4.9
33,network,erode_1,se_e2,1,2,4.9
33,network,erode_1,se_e2,1,3,0.0
33,network,erode_1,se_e2,2,3,4.9
33,network,dilate_5,se,0,1,12.17
33,network,dilate_5,se,0,2,49.56
33,network,dilate_5,se,0,3,14.56
33,network,dilate_5,se,1,2,38.42
33,network,dilate_5,se,1,3,2.83
33,network,dilate_5,se,2,3,35.94
33,network,dilate_5,me,0,1,8.72
33,network,dilate_5,me,0,2,11.31
33,network,dilate_5,me,0,3,7.21
33,network,dilate_5,me,1,2,3.46
33,network,dilate_5,me,1,3,2.83
33,network,dilate_5,me,2,3,4.47
33,network,dilate_5,se_e2,0,1,42.94
33,network,dilate_5,se_e2,0,2,14.14
33,network,dilate_5,se_e2,0,3,2.83
33,network,dilate_5,se_e2,1,2,29.73
33,network,dilate_5,se_e2,1,3,43.68
33,network,dilate_5,se_e2,2,3,14.42
35,seed,orig,se,0,1,24.17
35,seed,orig,se,0,2,28.5
35,seed,orig,se,0,3,22.45
35,seed,orig,se,1,2,4.47
35,seed,orig,se,1,3,12.65
35,seed,orig,se,2,3,14.0
35,seed,orig,me,0,1,29.73
35,seed,orig,me,0,2,14.0
35,seed,orig,me,0,3,21.91
35,seed,orig,me,1,2,22.8
35,seed,orig,me,1,3,14.56
35,seed,orig,me,2,3,10.77
35,seed,orig,se_e2,0,1,34.64
35,seed,orig,se_e2,0,2,20.88
35,seed,orig,se_e2,0,3,16.25
35,seed,orig,se_e2,1,2,23.75
35,seed,orig,se_e2,1,3,21.73
35,seed,orig,se_e2,2,3,19.9
35,seed,erode_1,se,0,1,13.56
35,seed,erode_1,se,0,2,14.7
35,seed,erode_1,se,0,3,17.2
35,seed,erode_1,se,1,2,12.96
35,seed,erode_1,se,1,3,8.49
35,seed,erode_1,se,2,3,8.94
35,seed,erode_1,me,0,1,18.33
35,seed,erode_1,me,0,2,4.9
35,seed,erode_1,me,0,3,6.63
35,seed,erode_1,me,1,2,13.56
35,seed,erode_1,me,1,3,13.11
35,seed,erode_1,me,2,3,4.47
35,seed,erode_1,se_e2,0,1,6.32
35,seed,erode_1,se_e2,0,2,8.25
35,seed,erode_1,se_e2,0,3,6.0
35,seed,erode_1,se_e2,1,2,10.77
35,seed,erode_1,se_e2,1,3,11.49
35,seed,erode_1,se_e2,2,3,12.65
35,seed,dilate_5,se,0,1,2.83
35,seed,dilate_5,se,0,2,17.2
35,seed,dilate_5,se,0,3,17.2
35,seed,dilate_5,se,1,2,16.25
35,seed,dilate_5,se,1,3,17.2
35,seed,dilate_5,se,2,3,6.32
35,seed,dilate_5,me,0,1,14.97
35,seed,dilate_5,me,0,2,32.8
35,seed,dilate_5,me,0,3,14.14
35,seed,dilate_5,me,1,2,46.86
35,seed,dilate_5,me,1,3,4.9
35,seed,dilate_5,me,2,3,44.59
35,seed,dilate_5,se_e2,0,1,14.0
35,seed,dilate_5,se_e2,0,2,44.23
35,seed,dilate_5,se_e2,0,3,25.69
35,seed,dilate_5,se_e2,1,2,34.64
35,seed,dilate_5,se_e2,1,3,20.2
35,seed,dilate_5,se_e2,2,3,19.8
35,network,orig,se,0,1,2.0
35,network,orig,se,0,2,2.83
35,network,orig,se,0,3,2.83
35,network,orig,se,1,2,2.0
35,network,orig,se,1,3,2.0
35,network,orig,se,2,3,0.0
35,network,orig,me,0,1,2.0
35,network,orig,me,0,2,2.0
35,network,orig,me,0,3,0.0
35,network,orig,me,1,2,2.83
35,network,orig,me,1,3,2.0
35,network,orig,me,2,3,2.0
35,network,orig,se_e2,0,1,2.0
35,network,orig,se_e2,0,2,2.83
35,network,orig,se_e2,0,3,2.83
35,network,orig,se_e2,1,2,2.0
35,network,orig,se_e2,1,3,2.0
35,network,orig,se_e2,2,3,2.83
35,network,erode_1,se,0,1,3.46
35,network,erode_1,se,0,2,3.46
35,network,erode_1,se,0,3,3.46
35,network,erode_1,se,1,2,0.0
35,network,erode_1,se,1,3,0.0
35,network,erode_1,se,2,3,0.0
35,network,erode_1,me,0,1,0.0
35,network,erode_1,me,0,2,3.46
35,network,erode_1,me,0,3,0.0
35,network,erode_1,me,1,2,3.46
35,network,erode_1,me,1,3,0.0
35,network,erode_1,me,2,3,3.46
35,network,erode_1,se_e2,0,1,0.0
35,network,erode_1,se_e2,0,2,0.0
35,network,erode_1,se_e2,0,3,2.83
35,network,erode_1,se_e2,1,2,0.0
35,network,erode_1,se_e2,1,3,2.83
35,network,erode_1,se_e2,2,3,2.83
35,network,dilate_5,se,0,1,2.83
35,network,dilate_5,se,0,2,4.47
35,network,dilate_5,se,0,3,4.47
35,network,dilate_5,se,1,2,3.46
35,network,dilate_5,se,1,3,2.0
35,network,dilate_5,se,2,3,4.9
35,network,dilate_5,me,0,1,4.47
35,network,dilate_5,me,0,2,0.0
35,network,dilate_5,me,0,3,4.0
35,network,dilate_5,me,1,2,4.47
35,network,dilate_5,me,1,3,2.0
35,network,dilate_5,me,2,3,4.0
35,network,dilate_5,se_e2,0,1,6.63
35,network,dilate_5,se_e2,0,2,2.83
35,network,dilate_5,se_e2,0,3,3.46
35,network,dilate_5,se_e2,1,2,4.47
35,network,dilate_5,se_e2,1,3,4.0
35,network,dilate_5,se_e2,2,3,2.0
36,seed,orig,se,0,1,21.63
36,seed,orig,se,0,2,10.95
36,seed,orig,se,0,3,7.48
36,seed,orig,se,1,2,16.61
36,seed,orig,se,1,3,18.87
36,seed,orig,se,2,3,4.0
36,seed,orig,me,0,1,14.56
36,seed,orig,me,0,2,13.42
36,seed,orig,me,0,3,12.33
36,seed,orig,me,1,2,8.94
36,seed,orig,me,1,3,13.11
36,seed,orig,me,2,3,8.72
36,seed,orig,se_e2,0,1,12.81
36,seed,orig,se_e2,0,2,4.47
36,seed,orig,se_e2,0,3,4.47
36,seed,orig,se_e2,1,2,10.2
36,seed,orig,se_e2,1,3,9.8
36,seed,orig,se_e2,2,3,4.9
36,seed,erode_1,se,0,1,2.0
36,seed,erode_1,se,0,2,4.9
36,seed,erode_1,se,0,3,5.66
36,seed,erode_1,se,1,2,6.0
36,seed,erode_1,se,1,3,6.0
36,seed,erode_1,se,2,3,2.83
36,seed,erode_1,me,0,1,12.65
36,seed,erode_1,me,0,2,2.83
36,seed,erode_1,me,0,3,11.83
36,seed,erode_1,me,1,2,10.95
36,seed,erode_1,me,1,3,8.72
36,seed,erode_1,me,2,3,11.49
36,seed,erode_1,se_e2,0,1,5.66
36,seed,erode_1,se_e2,0,2,2.0
36,seed,erode_1,se_e2,0,3,14.14
36,seed,erode_1,se_e2,1,2,4.47
36,seed,erode_1,se_e2,1,3,9.38
36,seed,erode_1,se_e2,2,3,13.11
36,seed,dilate_5,se,0,1,8.72
36,seed,dilate_5,se,0,2,17.2
36,seed,dilate_5,se,0,3,22.45
36,seed,dilate_5,se,1,2,18.44
36,seed,dilate_5,se,1,3,27.5
36,seed,dilate_5,se,2,3,38.88
36,seed,dilate_5,me,0,1,28.91
36,seed,dilate_5,me,0,2,51.26
36,seed,dilate_5,me,0,3,63.69
36,seed,dilate_5,me,1,2,39.5
36,seed,dilate_5,me,1,3,49.19
36,seed,dilate_5,me,2,3,19.08
36,seed,dilate_5,se_e2,0,1,36.93
36,seed,dilate_5,se_e2,0,2,19.39
36,seed,dilate_5,se_e2,0,3,7.21
36,seed,dilate_5,se_e2,1,2,45.03
36,seed,dilate_5,se_e2,1,3,34.64
36,seed,dilate_5,se_e2,2,3,19.9
36,network,orig,se,0,1,17.89
36,network,orig,se,0,2,12.96
36,network,orig,se,0,3,23.15
36,network,orig,se,1,2,17.2
36,network,orig,se,1,3,7.48
36,network,orig,se,2,3,24.17
36,network,orig,me,0,1,0.0
36,network,orig,me,0,2,0.0
36,network,orig,me,0,3,10.95
36,network,orig,me,1,2,0.0
36,network,orig,me,1,3,10.95
36,network,orig,me,2,3,10.95
36,network,orig,se_e2,0,1,16.25
36,network,orig,se_e2,0,2,14.14
36,network,orig,se_e2,0,3,15.62
36,network,orig,se_e2,1,2,14.97
36,network,orig,se_e2,1,3,3.46
36,network,orig,se_e2,2,3,14.28
36,network,erode_1,se,0,1,4.9
36,network,erode_1,se,0,2,15.75
36,network,erode_1,se,0,3,15.75
36,network,erode_1,se,1,2,17.2
36,network,erode_1,se,1,3,15.75
36,network,erode_1,se,2,3,4.9
36,network,erode_1,me,0,1,0.0
36,network,erode_1,me,0,2,11.49
36,network,erode_1,me,0,3,20.59
36,network,erode_1,me,1,2,11.49
36,network,erode_1,me,1,3,20.59
36,network,erode_1,me,2,3,14.28
36,network,erode_1,se_e2,0,1,12.81
36,network,erode_1,se_e2,0,2,0.0
36,network,erode_1,se_e2,0,3,10.0
36,network,erode_1,se_e2,1,2,12.81
36,network,erode_1,se_e2,1,3,12.96
36,network,erode_1,se_e2,2,3,10.0
36,network,dilate_5,se,0,1,14.56
36,network,dilate_5,se,0,2,2.0
36,network,dilate_5,se,0,3,12.33
36,network,dilate_5,se,1,2,16.25
36,network,dilate_5,se,1,3,22.72
36,network,dilate_5,se,2,3,10.77
36,network,dilate_5,me,0,1,10.77
36,network,dilate_5,me,0,2,2.0
36,network,dilate_5,me,0,3,10.77
36,network,dilate_5,me,1,2,12.33
36,network,dilate_5,me,1,3,0.0
36,network,dilate_5,me,2,3,12.33
36,network,dilate_5,se_e2,0,1,23.15
36,network,dilate_5,se_e2,0,2,34.47
36,network,dilate_5,se_e2,0,3,42.24
36,network,dilate_5,se_e2,1,2,12.81
36,network,dilate_5,se_e2,1,3,26.98
36,network,dilate_5,se_e2,2,3,18.22
39,seed,orig,se,0,1,33.94
39,seed,orig,se,0,2,35.44
39,seed,orig,se,0,3,28.35
39,seed,orig,se,1,2,2.83
39,seed,orig,se,1,3,6.0
39,seed,orig,se,2,3,8.25
39,seed,orig,me,0,1,13.11
39,seed,orig,me,0,2,18.97
39,seed,orig,me,0,3,15.75
39,seed,orig,me,1,2,9.17
39,seed,orig,me,1,3,10.77
39,seed,orig,me,2,3,6.32
39,seed,orig,se_e2,0,1,20.49
39,seed,orig,se_e2,0,2,18.87
39,seed,orig,se_e2,0,3,11.31
39,seed,orig,se_e2,1,2,11.66
39,seed,orig,se_e2,1,3,12.81
39,seed,orig,se_e2,2,3,16.12
39,seed,erode_1,se,0,1,7.48
39,seed,erode_1,se,0,2,9.17
39,seed,erode_1,se,0,3,11.49
39,seed,erode_1,se,1,2,6.63
39,seed,erode_1,se,1,3,4.47
39,seed,erode_1,se,2,3,7.48
39,seed,erode_1,me,0,1,6.32
39,seed,erode_1,me,0,2,4.9
39,seed,erode_1,me,0,3,4.9
39,seed,erode_1,me,1,2,5.66
39,seed,erode_1,me,1,3,4.9
39,seed,erode_1,me,2,3,6.32
39,seed,erode_1,se_e2,0,1,17.32
39,seed,erode_1,se_e2,0,2,8.25
39,seed,erode_1,se_e2,0,3,8.72
39,seed,erode_1,se_e2,1,2,10.2
39,seed,erode_1,se_e2,1,3,18.33
39,seed,erode_1,se_e2,2,3,12.96
39,seed,dilate_5,se,0,1,0.0
39,seed,dilate_5,se,0,2,2.0
39,seed,dilate_5,se,0,3,2.83
39,seed,dilate_5,se,1,2,2.0
39,seed,dilate_5,se,1,3,2.83
39,seed,dilate_5,se,2,3,4.47
39,seed,dilate_5,me,0,1,2.0
39,seed,dilate_5,me,0,2,2.0
39,seed,dilate_5,me,0,3,2.0
39,seed,dilate_5,me,1,2,0.0
39,seed,dilate_5,me,1,3,0.0
39,seed,dilate_5,me,2,3,0.0
39,seed,dilate_5,se_e2,0,1,4.9
39,seed,dilate_5,se_e2,0,2,2.83
39,seed,dilate_5,se_e2,0,3,4.9
39,seed,dilate_5,se_e2,1,2,2.83
39,seed,dilate_5,se_e2,1,3,0.0
39,seed,dilate_5,se_e2,2,3,2.83
39,network,orig,se,0,1,33.65
39,network,orig,se,0,2,0.0
39,network,orig,se,0,3,4.9
39,network,orig,se,1,2,33.65
39,network,orig,se,1,3,31.56
39,network,orig,se,2,3,4.9
39,network,orig,me,0,1,21.26
39,network,orig,me,0,2,20.98
39,network,orig,me,0,3,22.89
39,network,orig,me,1,2,2.0
39,network,orig,me,1,3,12.33
39,network,orig,me,2,3,12.17
39,network,orig,se_e2,0,1,2.83
39,network,orig,se_e2,0,2,6.63
39,network,orig,se_e2,0,3,7.48
39,network,orig,se_e2,1,2,6.0
39,network,orig,se_e2,1,3,7.48
39,network,orig,se_e2,2,3,2.0
39,network,erode_1,se,0,1,0.0
39,network,erode_1,se,0,2,9.17
39,network,erode_1,se,0,3,9.17
39,network,erode_1,se,1,2,9.17
39,network,erode_1,se,1,3,9.17
39,network,erode_1,se,2,3,0.0
39,network,erode_1,me,0,1,11.83
39,network,erode_1,me,0,2,11.83
39,network,erode_1,me,0,3,8.25
39,network,erode_1,me,1,2,0.0
39,network,erode_1,me,1,3,18.55
39,network,erode_1,me,2,3,18.55
39,network,erode_1,se_e2,0,1,10.39
39,network,erode_1,se_e2,0,2,17.2
39,network,erode_1,se_e2,0,3,2.0
39,network,erode_1,se_e2,1,2,12.17
39,network,erode_1,se_e2,1,3,10.2
39,network,erode_1,se_e2,2,3,15.62
39,network,dilate_5,se,0,1,0.0
39,network,dilate_5,se,0,2,20.69
39,network,dilate_5,se,0,3,8.49
39,network,dilate_5,se,1,2,20.69
39,network,dilate_5,se,1,3,8.49
39,network,dilate_5,se,2,3,27.2
39,network,dilate_5,me,0,1,50.36
39,network,dilate_5,me,0,2,50.36
39,network,dilate_5,me,0,3,50.36
39,network,dilate_5,me,1,2,0.0
39,network,dilate_5,me,1,3,0.0
39,network,dilate_5,me,2,3,0.0
39,network,dilate_5,se_e2,0,1,53.14
39,network,dilate_5,se_e2,0,2,5.66
39,network,dilate_5,se_e2,0,3,2.0
39,network,dilate_5,se_e2,1,2,52.23
39,network,dilate_5,se_e2,1,3,51.34
39,network,dilate_5,se_e2,2,3,6.0
40,seed,orig,se,0,1,9.8
40,seed,orig,se,0,2,14.14
40,seed,orig,se,0,3,15.75
40,seed,orig,se,1,2,19.39
40,seed,orig,se,1,3,24.49
40,seed,orig,se,2,3,12.96
40,seed,orig,me,0,1,7.48
40,seed,orig,me,0,2,11.49
40,seed,orig,me,0,3,25.38
40,seed,orig,me,1,2,8.25
40,seed,orig,me,1,3,22.89
40,seed,orig,me,2,3,15.75
40,seed,orig,se_e2,0,1,31.11
40,seed,orig,se_e2,0,2,10.2
40,seed,orig,se_e2,0,3,31.11
40,seed,orig,se_e2,1,2,22.45
40,seed,orig,se_e2,1,3,0.0
40,seed,orig,se_e2,2,3,22.45
40,seed,erode_1,se,0,1,2.83
40,seed,erode_1,se,0,2,16.61
40,seed,erode_1,se,0,3,9.17
40,seed,erode_1,se,1,2,15.1
40,seed,erode_1,se,1,3,8.25
40,seed,erode_1,se,2,3,11.31
40,seed,erode_1,me,0,1,15.1
40,seed,erode_1,me,0,2,12.65
40,seed,erode_1,me,0,3,13.11
40,seed,erode_1,me,1,2,4.47
40,seed,erode_1,me,1,3,4.9
40,seed,erode_1,me,2,3,6.63
40,seed,erode_1,se_e2,0,1,8.49
40,seed,erode_1,se_e2,0,2,14.56
40,seed,erode_1,se_e2,0,3,9.17
40,seed,erode_1,se_e2,1,2,6.63
40,seed,erode_1,se_e2,1,3,13.42
40,seed,erode_1,se_e2,2,3,19.8
40,seed,dilate_5,se,0,1,44.68
40,seed,dilate_5,se,0,2,19.29
40,seed,dilate_5,se,0,3,19.6
40,seed,dilate_5,se,1,2,43.91
40,seed,dilate_5,se,1,3,45.39
40,seed,dilate_5,se,2,3,4.47
40,seed,dilate_5,me,0,1,14.56
40,seed,dilate_5,me,0,2,4.47
40,seed,dilate_5,me,0,3,4.47
40,seed,dilate_5,me,1,2,16.97
40,seed,dilate_5,me,1,3,16.97
40,seed,dilate_5,me,2,3,0.0
40,seed,dilate_5,se_e2,0,1,23.49
40,seed,dilate_5,se_e2,0,2,36.93
40,seed,dilate_5,se_e2,0,3,21.73
40,seed,dilate_5,se_e2,1,2,30.79
40,seed,dilate_5,se_e2,1,3,9.8
40,seed,dilate_5,se_e2,2,3,23.07
40,network,orig,se,0,1,10.2
40,network,orig,se,0,2,8.49
40,network,orig,se,0,3,9.38
40,network,orig,se,1,2,2.83
40,network,orig,se,1,3,11.66
40,network,orig,se,2,3,9.8
40,network,orig,me,0,1,0.0
40,network,orig,me,0,2,2.0
40,network,orig,me,0,3,2.83
40,network,orig,me,1,2,2.0
40,network,orig,me,1,3,2.83
40,network,orig,me,2,3,2.0
40,network,orig,se_e2,0,1,10.2
40,network,orig,se_e2,0,2,14.7
40,network,orig,se_e2,0,3,2.83
40,network,orig,se_e2,1,2,17.2
40,network,orig,se_e2,1,3,12.96
40,network,orig,se_e2,2,3,15.75
40,network,erode_1,se,0,1,6.63
40,network,erode_1,se,0,2,7.21
40,network,erode_1,se,0,3,7.48
40,network,erode_1,se,1,2,6.32
40,network,erode_1,se,1,3,2.0
40,network,erode_1,se,2,3,7.21
40,network,erode_1,me,0,1,2.83
40,network,erode_1,me,0,2,2.0
40,network,erode_1,me,0,3,2.83
40,network,erode_1,me,1,2,2.0
40,network,erode_1,me,1,3,0.0
40,network,erode_1,me,2,3,2.0
40,network,erode_1,se_e2,0,1,10.0
40,network,erode_1,se_e2,0,2,6.63
40,network,erode_1,se_e2,0,3,2.83
40,network,erode_1,se_e2,1,2,8.49
40,network,erode_1,se_e2,1,3,8.72
40,network,erode_1,se_e2,2,3,6.0
40,network,dilate_5,se,0,1,37.58
40,network,dilate_5,se,0,2,4.47
40,network,dilate_5,se,0,3,18.97
40,network,dilate_5,se,1,2,38.68
40,network,dilate_5,se,1,3,38.52
40,network,dilate_5,se,2,3,20.1
40,network,dilate_5,me,0,1,4.9
40,network,dilate_5,me,0,2,28.64
40,network,dilate_5,me,0,3,4.47
40,network,dilate_5,me,1,2,26.31
40,network,dilate_5,me,1,3,3.46
40,network,dilate_5,me,2,3,25.14
40,network,dilate_5,se_e2,0,1,8.94
40,network,dilate_5,se_e2,0,2,2.83
40,network,dilate_5,se_e2,0,3,2.0
40,network,dilate_5,se_e2,1,2,6.32
40,network,dilate_5,se_e2,1,3,7.21
40,network,dilate_5,se_e2,2,3,2.0
41,seed,orig,se,0,1,27.86
41,seed,orig,se,0,2,25.38
41,seed,orig,se,0,3,29.6
41,seed,orig,se,1,2,15.62
41,seed,orig,se,1,3,4.47
41,seed,orig,se,2,3,13.56
41,seed,orig,me,0,1,13.56
41,seed,orig,me,0,2,6.0
41,seed,orig,me,0,3,25.77
41,seed,orig,me,1,2,11.49
41,seed,orig,me,1,3,23.32
41,seed,orig,me,2,3,20.1
41,seed,orig,se_e2,0,1,11.49
41,seed,orig,se_e2,0,2,18.0
41,seed,orig,se_e2,0,3,17.55
41,seed,orig,se_e2,1,2,14.7
41,seed,orig,se_e2,1,3,24.17
41,seed,orig,se_e2,2,3,27.86
41,seed,erode_1,se,0,1,6.32
41,seed,erode_1,se,0,2,14.0
41,seed,erode_1,se,0,3,2.83
41,seed,erode_1,se,1,2,13.42
41,seed,erode_1,se,1,3,4.0
41,seed,erode_1,se,2,3,14.0
41,seed,erode_1,me,0,1,16.37
41,seed,erode_1,me,0,2,4.9
41,seed,erode_1,me,0,3,2.0
41,seed,erode_1,me,1,2,18.0
41,seed,erode_1,me,1,3,18.11
41,seed,erode_1,me,2,3,4.47
41,seed,erode_1,se_e2,0,1,9.17
41,seed,erode_1,se_e2,0,2,13.11
41,seed,erode_1,se_e2,0,3,6.0
41,seed,erode_1,se_e2,1,2,4.9
